INBO AnCat with MiDT partial loop injection;RF;Sample;27;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;27;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;28;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;28;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;29;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;30;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;31;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;32;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;33;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;34;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;35;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;36;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;37;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;38;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;39;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;40;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;41;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;42;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;43;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;44;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;45;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;46;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;47;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;48;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;PB;Sample;49;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;50;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;50;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;51;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;51;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;52;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;53;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;54;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;55;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;56;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;57;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;58;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;59;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;60;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;61;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;62;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;63;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;64;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;65;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;66;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;67;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;68;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;69;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;70;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;71;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;PB;Sample;72;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;73;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;73;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;74;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;74;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;75;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;76;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;77;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;78;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;79;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;80;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;81;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;82;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;83;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;84;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;85;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;86;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;87;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;88;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;89;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;90;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;91;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;92;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;93;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;94;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;PB;Sample;95;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;96;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;96;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;97;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;97;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;98;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;99;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;100;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;101;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;102;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;103;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;104;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;105;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;106;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;107;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;108;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;109;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;110;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;111;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;112;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;113;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;114;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;115;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;116;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;117;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;PB;Sample;118;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;119;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;119;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;120;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;120;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;121;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;122;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;123;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;124;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;125;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;126;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;127;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;128;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;129;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;130;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;131;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;132;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;133;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;134;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;135;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;136;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;137;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;138;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;139;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;SP;Sample;140;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;PB;Sample;141;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;142;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;142;1;20;1;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;143;1;20;10;1;;;;;1;3;1
INBO AnCat with MiDT partial loop injection;RF;Sample;143;1;20;1;1;;;;;1;3;1
